TxID,DeviceID,Timestamp,Type,PacketSize,ResponseTime,EnergyUsed,Uptime,Label
93040,2932,5/4/2025 5:33,4,1192,211,2.749621159,73,malicious
93041,2471,5/3/2025 22:22,1,985,247,3.230740706,35,malicious
93042,2551,5/4/2025 4:05,4,1144,120,5.830527847,37,malicious
93043,3632,5/4/2025 1:33,1,946,121,5.347689593,79,malicious
93044,3567,5/4/2025 8:26,3,767,364,2.593368075,85,malicious
93045,2097,5/4/2025 8:55,4,896,362,5.64811786,39,malicious
93046,1049,5/4/2025 8:37,2,728,373,3.029937719,84,malicious
93047,4959,5/3/2025 17:27,4,1022,269,7.978360895,81,malicious
93048,1771,5/3/2025 19:12,3,1103,379,6.4084621,26,malicious
93049,2923,5/4/2025 11:09,4,849,124,3.004739137,27,malicious
93050,1651,5/3/2025 12:57,3,977,146,3.048037162,34,malicious
93051,1016,5/4/2025 9:42,3,887,250,6.565919187,71,malicious
93052,4902,5/4/2025 2:20,3,1170,280,5.899368966,87,malicious
93053,3685,5/3/2025 21:20,4,778,321,4.315729754,23,malicious
93054,892,5/4/2025 0:50,4,672,287,7.301069494,72,malicious
93055,3791,5/4/2025 2:43,2,914,188,7.320287909,78,malicious
93056,2750,5/3/2025 17:34,4,807,230,7.688097892,57,malicious
93057,336,5/4/2025 7:56,2,839,365,3.378544131,65,malicious
93058,8,5/3/2025 21:34,4,959,253,2.644444148,78,malicious
93059,2678,5/4/2025 5:49,4,1102,131,6.661910342,67,malicious
93060,1509,5/3/2025 17:32,1,974,317,7.417388684,26,malicious
93061,4950,5/4/2025 6:27,3,881,112,4.066761728,58,malicious
93062,3564,5/3/2025 18:52,2,1059,314,7.031713889,66,malicious
93063,4198,5/4/2025 2:04,3,1154,216,3.894096124,72,malicious
93064,2366,5/3/2025 22:34,4,973,390,6.094462193,32,malicious
93065,2606,5/3/2025 17:55,2,1035,324,5.817138595,57,malicious
93066,2265,5/3/2025 17:17,1,1066,261,2.419905038,33,malicious
93067,330,5/4/2025 12:23,1,1171,349,6.709355067,67,malicious
93068,1881,5/4/2025 5:34,4,740,197,7.813098542,25,malicious
93069,3286,5/3/2025 23:55,4,625,170,6.604260325,34,malicious
93070,2174,5/4/2025 5:49,3,820,244,5.077604206,53,malicious
93071,3636,5/4/2025 5:22,3,1190,222,4.359221291,86,malicious
93072,3111,5/4/2025 0:42,4,694,315,7.485103802,62,malicious
93073,4682,5/4/2025 4:41,3,826,192,6.677442607,76,malicious
93074,4172,5/4/2025 11:20,3,942,350,4.276121771,59,malicious
93075,880,5/4/2025 0:46,1,1180,89,7.36686054,42,malicious
93076,1073,5/3/2025 21:46,4,1004,229,2.869274743,62,malicious
93077,2344,5/4/2025 11:41,3,965,284,2.980605622,44,malicious
93078,4396,5/4/2025 6:21,4,1026,293,2.258219104,33,malicious
93079,3432,5/3/2025 15:13,2,980,310,3.863189611,20,malicious
93080,1862,5/4/2025 3:14,1,688,289,7.224382091,54,malicious
93081,4891,5/4/2025 2:41,2,996,210,4.606774747,21,malicious
93082,1918,5/3/2025 21:58,3,1040,95,4.195131531,35,malicious
93083,1859,5/3/2025 22:21,3,1095,364,7.983155793,36,malicious
93084,3562,5/3/2025 22:02,4,620,226,6.720122471,71,malicious
93085,3752,5/3/2025 14:41,4,897,209,7.89127742,72,malicious
93086,1337,5/3/2025 14:09,4,1084,132,4.081110235,52,malicious
93087,4130,5/4/2025 0:20,3,671,160,6.582479923,55,malicious
93088,1323,5/3/2025 22:10,4,1174,184,3.388249421,52,malicious
93089,4313,5/4/2025 9:34,1,843,114,7.373208036,33,malicious
93090,2673,5/3/2025 18:38,2,1006,189,3.22981545,64,malicious
93091,4717,5/3/2025 22:00,3,970,127,6.338900415,74,malicious
93092,2743,5/3/2025 20:26,3,665,135,6.442114238,69,malicious
93093,1876,5/4/2025 7:19,2,846,201,2.497665793,36,malicious
93094,2225,5/4/2025 11:30,2,822,154,7.803492663,64,malicious
93095,1969,5/4/2025 5:01,2,725,393,6.633509709,90,malicious
93096,3698,5/3/2025 14:17,1,1077,326,6.588804291,30,malicious
93097,885,5/3/2025 15:40,4,652,194,3.48818145,74,malicious
93098,3287,5/3/2025 12:58,3,1099,365,4.324624663,64,malicious
93099,129,5/3/2025 18:31,2,639,375,6.173249718,50,malicious
93100,4960,5/3/2025 15:45,4,1173,283,5.2459941,87,malicious
93101,2376,5/3/2025 18:13,3,1142,240,4.271757193,60,malicious
93102,2275,5/4/2025 2:03,4,1102,353,2.447540038,53,malicious
93103,1291,5/4/2025 12:13,1,739,217,6.252860358,40,malicious
93104,1489,5/3/2025 16:45,1,827,397,5.485774438,76,malicious
93105,306,5/4/2025 7:13,3,951,205,4.249044323,72,malicious
93106,1395,5/4/2025 4:14,1,833,273,2.242648883,58,malicious
93107,1970,5/3/2025 17:52,4,607,315,6.76819467,35,malicious
93108,474,5/3/2025 15:50,1,1079,152,7.819006442,50,malicious
93109,750,5/3/2025 21:33,3,758,399,7.261702822,34,malicious
93110,2117,5/4/2025 7:26,2,906,347,7.473376765,86,malicious
93111,1105,5/4/2025 8:51,1,1138,273,3.39353081,67,malicious
93112,3990,5/3/2025 21:20,1,690,214,7.126128103,90,malicious
93113,3420,5/3/2025 18:29,3,782,156,5.947303681,58,malicious
93114,581,5/3/2025 22:58,1,634,361,3.691274701,66,malicious
93115,1340,5/4/2025 11:18,3,812,396,3.182378431,24,malicious
93116,3160,5/4/2025 2:21,1,901,357,6.294086792,64,malicious
93117,3152,5/4/2025 8:46,2,1129,276,6.199277838,55,malicious
93118,856,5/3/2025 21:13,1,800,197,2.647756718,90,malicious
93119,3319,5/3/2025 20:56,2,694,333,4.614590731,66,malicious
93120,3622,5/3/2025 13:09,4,976,150,2.381879868,64,malicious
93121,226,5/3/2025 14:37,3,680,151,3.512904459,73,malicious
93122,1319,5/4/2025 11:00,2,1093,151,3.019572389,70,malicious
93123,4370,5/3/2025 13:12,3,1013,132,4.722550162,31,malicious
93124,3884,5/3/2025 15:16,4,1062,344,2.312554132,34,malicious
93125,972,5/3/2025 18:53,3,911,274,5.208183443,21,malicious
93126,147,5/4/2025 1:54,3,738,243,6.562642383,89,malicious
93127,4786,5/4/2025 1:58,1,859,242,4.106883775,38,malicious
93128,4011,5/4/2025 12:38,3,1182,115,3.872734932,27,malicious
93129,3551,5/3/2025 16:15,2,955,95,4.340586179,44,malicious
93130,359,5/4/2025 1:21,1,674,108,7.25645186,27,malicious
93131,4781,5/3/2025 21:03,1,1162,152,3.501653344,73,malicious
93132,3833,5/3/2025 23:12,2,1121,387,6.159226352,23,malicious
93133,489,5/3/2025 21:13,1,1072,292,4.042037011,49,malicious
93134,69,5/4/2025 5:08,1,993,98,3.095045848,27,malicious
93135,1628,5/4/2025 0:34,1,654,123,6.07699647,71,malicious
93136,3103,5/3/2025 18:17,2,681,395,6.643850568,33,malicious
93137,4358,5/3/2025 19:26,3,1200,185,7.238143432,59,malicious
93138,1360,5/4/2025 1:58,1,1193,290,4.062024439,25,malicious
93139,1004,5/4/2025 2:28,1,1194,130,2.490725941,37,malicious
93140,1119,5/4/2025 10:30,2,668,367,7.232366942,75,malicious
93141,1582,5/3/2025 14:37,2,665,376,6.606909163,75,malicious
93142,2940,5/3/2025 20:27,3,1147,136,3.901755405,81,malicious
93143,4406,5/4/2025 5:32,1,965,293,3.5488328,87,malicious
93144,1198,5/3/2025 18:40,2,848,255,4.035835815,25,malicious
93145,4852,5/3/2025 23:02,3,882,124,3.316677241,27,malicious
93146,140,5/4/2025 7:45,1,1183,97,4.314582457,68,malicious
93147,4365,5/4/2025 7:04,3,1025,97,4.756845679,54,malicious
93148,2605,5/3/2025 14:35,2,927,272,6.369103303,81,malicious
93149,4109,5/4/2025 2:45,4,615,289,5.231614955,70,malicious
93150,1694,5/4/2025 10:59,3,1041,395,6.086272791,47,malicious
93151,2339,5/3/2025 16:41,4,861,242,6.123912713,75,malicious
93152,3865,5/3/2025 15:19,1,710,106,5.391173216,71,malicious
93153,739,5/3/2025 15:12,4,810,226,7.859397208,74,malicious
93154,4562,5/3/2025 20:10,1,827,138,2.787596433,87,malicious
93155,517,5/3/2025 19:56,1,685,291,4.896829369,53,malicious
93156,962,5/4/2025 11:01,4,1064,249,5.982993091,44,malicious
93157,3265,5/3/2025 17:26,2,1185,249,3.708350202,21,malicious
93158,1284,5/4/2025 8:14,3,888,357,2.799110622,21,malicious
93159,3473,5/4/2025 1:51,3,742,274,7.742274768,38,malicious
93160,2208,5/3/2025 13:55,3,746,344,7.272006008,82,malicious
93161,1458,5/3/2025 15:40,1,609,147,6.354743092,43,malicious
93162,1568,5/4/2025 4:14,4,1122,153,6.200608544,45,malicious
93163,4713,5/4/2025 8:51,4,720,386,5.961305771,62,malicious
93164,4044,5/3/2025 21:11,3,980,91,4.288027752,70,malicious
93165,2756,5/3/2025 12:48,4,1172,293,7.552615008,89,malicious
93166,3278,5/4/2025 2:15,3,678,349,2.213657198,47,malicious
93167,2613,5/4/2025 8:53,3,609,364,2.13433675,90,malicious
93168,2499,5/4/2025 2:24,1,1005,335,7.359757011,27,malicious
93169,402,5/3/2025 22:41,2,901,375,7.369741426,52,malicious
93170,445,5/3/2025 20:40,4,615,385,6.354359488,79,malicious
93171,3543,5/3/2025 22:42,3,778,195,5.608354104,54,malicious
93172,3664,5/3/2025 19:03,2,969,81,2.130735967,69,malicious
93173,2976,5/3/2025 13:43,1,926,96,3.450715715,45,malicious
93174,1395,5/4/2025 11:06,4,903,270,4.714870176,47,malicious
93175,342,5/3/2025 21:49,2,1112,161,7.38002946,32,malicious
93176,2025,5/4/2025 8:20,4,1143,95,7.513259923,32,malicious
93177,3091,5/3/2025 12:59,4,906,148,3.437161937,57,malicious
93178,125,5/4/2025 4:54,4,1127,199,2.426679439,40,malicious
93179,3058,5/4/2025 9:23,4,941,353,2.152082396,41,malicious
93180,4274,5/4/2025 4:37,3,874,203,5.702661594,48,malicious
93181,2438,5/4/2025 2:16,3,1008,195,6.12223406,85,malicious
93182,3168,5/4/2025 0:32,4,843,177,6.475210145,74,malicious
93183,2134,5/3/2025 20:59,4,855,339,2.365737043,70,malicious
93184,206,5/3/2025 14:35,4,607,128,4.018860947,86,malicious
93185,2574,5/4/2025 4:03,1,1157,264,5.261925363,59,malicious
93186,1039,5/4/2025 11:30,4,780,309,6.971173103,72,malicious
93187,1404,5/3/2025 12:50,4,814,120,6.980582887,84,malicious
93188,560,5/3/2025 23:53,1,1140,380,7.968475399,81,malicious
93189,691,5/4/2025 9:53,3,749,263,4.615250196,69,malicious
93190,372,5/4/2025 10:47,3,916,120,3.476500482,71,malicious
93191,2415,5/3/2025 18:28,2,704,127,5.426721757,63,malicious
93192,1962,5/3/2025 23:25,2,727,202,5.086391659,42,malicious
93193,4649,5/3/2025 17:57,1,713,350,7.255783287,42,malicious
93194,498,5/4/2025 12:01,2,667,241,6.65659497,67,malicious
93195,277,5/3/2025 21:26,3,822,191,6.019359627,20,malicious
93196,1558,5/4/2025 10:08,4,1118,190,2.412956494,28,malicious
93197,845,5/3/2025 23:44,3,1046,229,6.318674331,75,malicious
93198,1737,5/4/2025 4:01,2,1130,244,3.031217777,48,malicious
93199,1774,5/4/2025 8:26,4,771,289,3.433742608,67,malicious
93200,146,5/3/2025 16:31,3,1084,132,6.08321934,84,malicious
93201,3,5/4/2025 3:57,2,692,116,7.914401881,83,malicious
93202,4966,5/4/2025 8:15,1,738,375,5.335262247,60,malicious
93203,4615,5/4/2025 3:24,2,617,237,7.400064029,76,malicious
93204,1331,5/4/2025 6:08,2,970,307,7.833266568,39,malicious
93205,4490,5/3/2025 22:31,3,666,130,7.109757091,83,malicious
93206,3926,5/4/2025 1:20,2,932,180,3.703134813,33,malicious
93207,4044,5/4/2025 6:09,3,775,384,6.852705074,54,malicious
93208,1124,5/4/2025 6:36,2,1190,276,2.539636579,88,malicious
93209,2443,5/4/2025 3:32,3,729,164,7.008233627,68,malicious
93210,2875,5/4/2025 6:47,4,674,134,3.1987895,87,malicious
93211,3465,5/3/2025 20:38,1,1161,124,7.234067444,49,malicious
93212,4480,5/4/2025 4:37,4,910,204,3.829223592,88,malicious
93213,1420,5/3/2025 20:20,1,1089,299,5.143669718,46,malicious
93214,4072,5/3/2025 20:41,3,653,178,5.693442182,69,malicious
93215,3139,5/3/2025 23:04,4,1005,183,7.431432059,43,malicious
93216,2794,5/4/2025 9:17,1,856,180,2.937885046,53,malicious
93217,4949,5/3/2025 16:23,4,733,377,6.809441022,32,malicious
93218,2742,5/3/2025 22:37,2,1132,122,5.681548185,78,malicious
93219,1101,5/4/2025 9:54,2,1170,269,6.180595109,32,malicious
93220,3775,5/3/2025 20:37,4,675,318,5.343214824,61,malicious
93221,488,5/4/2025 7:36,1,1178,323,7.262372333,74,malicious
93222,4895,5/4/2025 6:16,1,770,268,3.139553484,75,malicious
93223,4104,5/3/2025 19:45,4,702,270,5.28023412,48,malicious
93224,1526,5/4/2025 4:08,1,1058,138,6.479964922,81,malicious
93225,2639,5/3/2025 19:59,4,913,371,6.906501424,57,malicious
93226,2138,5/3/2025 16:28,4,667,353,2.978868741,87,malicious
93227,4222,5/3/2025 21:06,2,1171,193,5.254245018,64,malicious
93228,3811,5/3/2025 23:26,2,720,183,7.037242752,74,malicious
93229,4183,5/3/2025 14:05,1,806,347,7.614540467,27,malicious
93230,1923,5/3/2025 17:17,1,857,283,2.792796548,32,malicious
93231,29,5/3/2025 21:36,4,698,330,4.606507933,30,malicious
93232,3627,5/3/2025 20:46,2,793,271,3.53863672,43,malicious
93233,504,5/4/2025 8:11,2,899,238,6.577733431,82,malicious
93234,1948,5/3/2025 23:12,2,1067,265,4.047519798,57,malicious
93235,4202,5/4/2025 8:38,3,1089,298,3.226892661,83,malicious
93236,2119,5/4/2025 9:07,3,944,257,6.904986648,73,malicious
93237,1745,5/4/2025 10:13,2,1111,279,3.929694158,78,malicious
93238,4853,5/3/2025 17:11,2,685,346,5.212597035,39,malicious
93239,1727,5/4/2025 9:36,3,923,241,5.467959772,63,malicious
93240,3835,5/4/2025 8:15,2,982,250,7.41334344,80,malicious
93241,3995,5/3/2025 13:57,4,679,246,2.768780169,61,malicious
93242,3253,5/4/2025 11:00,2,1072,389,3.065397975,25,malicious
93243,4516,5/4/2025 3:56,3,1195,311,6.146206623,45,malicious
93244,4033,5/3/2025 16:38,2,1015,169,5.74283944,86,malicious
93245,3457,5/4/2025 9:11,1,808,331,7.665320316,67,malicious
93246,1405,5/3/2025 20:05,4,1083,365,2.684277257,44,malicious
93247,2925,5/4/2025 8:20,1,994,282,7.606618319,63,malicious
93248,4729,5/4/2025 4:24,3,641,363,2.753056604,68,malicious
93249,171,5/4/2025 0:58,4,631,241,5.058119994,47,malicious
93250,4423,5/3/2025 22:34,3,993,352,5.499504724,49,malicious
93251,3789,5/4/2025 3:11,3,638,341,7.832731945,43,malicious
93252,2169,5/4/2025 4:21,4,876,232,3.222320695,52,malicious
93253,2363,5/3/2025 16:23,3,903,333,6.541244521,84,malicious
93254,1109,5/4/2025 7:25,4,1088,190,3.672579944,53,malicious
93255,2309,5/4/2025 3:52,3,980,237,7.889231872,48,malicious
93256,3276,5/4/2025 8:04,4,745,342,6.839706994,89,malicious
93257,3840,5/4/2025 7:20,4,1112,198,3.788645647,75,malicious
93258,4189,5/3/2025 21:40,2,819,374,4.677541854,81,malicious
93259,980,5/4/2025 11:09,4,997,362,7.590821583,35,malicious
93260,328,5/4/2025 5:50,4,891,140,6.767989848,44,malicious
93261,4397,5/4/2025 10:36,3,1038,123,2.888534528,66,malicious
93262,4717,5/4/2025 9:17,1,863,260,6.732643083,24,malicious
93263,2964,5/3/2025 16:47,4,755,240,2.235260729,60,malicious
93264,333,5/4/2025 0:05,1,1178,335,5.287295389,55,malicious
93265,4155,5/3/2025 17:26,4,851,212,6.498804908,90,malicious
93266,1044,5/3/2025 15:25,1,1035,107,2.136141087,56,malicious
93267,282,5/4/2025 5:36,3,1145,373,3.08921555,88,malicious
93268,1917,5/4/2025 8:56,4,614,109,3.643334963,47,malicious
93269,3276,5/3/2025 17:37,4,997,171,7.055026803,79,malicious
93270,1469,5/4/2025 9:54,2,872,181,4.436149196,75,malicious
93271,2437,5/3/2025 13:26,4,828,175,3.210025328,82,malicious
93272,2116,5/3/2025 17:31,2,892,280,3.33550434,27,malicious
93273,3051,5/3/2025 13:08,1,875,167,2.219239753,29,malicious
93274,1586,5/4/2025 7:03,4,1059,280,3.963932005,81,malicious
93275,4431,5/4/2025 9:28,1,665,322,6.14563487,79,malicious
93276,199,5/4/2025 2:38,3,1139,274,3.891463195,69,malicious
93277,3378,5/3/2025 19:09,3,1089,373,6.563065975,39,malicious
93278,4789,5/4/2025 11:25,4,1119,216,4.053218421,76,malicious
93279,1386,5/4/2025 0:05,2,847,101,7.242065583,58,malicious
93280,520,5/3/2025 17:23,3,841,230,7.938294967,25,malicious
93281,1384,5/4/2025 9:55,3,621,366,3.122995274,81,malicious
93282,999,5/3/2025 19:51,2,859,296,7.248210266,75,malicious
93283,2140,5/3/2025 19:13,2,656,327,3.276761264,49,malicious
93284,1096,5/4/2025 0:56,4,818,138,2.487096832,89,malicious
93285,3372,5/3/2025 16:13,1,1123,160,7.744039512,46,malicious
93286,3361,5/3/2025 18:47,3,887,207,6.022113027,72,malicious
93287,2970,5/4/2025 7:32,4,1051,196,5.760595775,69,malicious
93288,3757,5/4/2025 9:03,4,1191,152,5.742964298,40,malicious
93289,4821,5/3/2025 16:22,1,814,374,6.46079584,35,malicious
93290,1928,5/4/2025 8:48,3,1143,186,2.738087141,32,malicious
93291,2107,5/3/2025 23:16,3,718,156,4.857209629,55,malicious
93292,348,5/3/2025 20:37,3,989,111,5.093455611,79,malicious
93293,1844,5/3/2025 14:30,4,801,111,4.751612872,28,malicious
93294,3743,5/4/2025 6:58,2,1111,218,2.673969295,25,malicious
93295,505,5/3/2025 12:52,3,891,140,2.155630051,78,malicious
93296,2376,5/4/2025 0:02,2,1043,173,6.8621832,52,malicious
93297,1758,5/3/2025 18:46,1,814,172,5.590290275,35,malicious
93298,141,5/4/2025 6:44,3,787,277,3.838165501,22,malicious
93299,3509,5/3/2025 13:08,3,848,142,2.815915864,70,malicious
93300,1440,5/4/2025 3:27,2,860,226,2.337950129,24,malicious
93301,852,5/4/2025 10:15,1,925,382,4.841415711,34,malicious
93302,965,5/4/2025 10:30,1,991,176,2.61874634,61,malicious
93303,927,5/4/2025 4:34,2,697,230,4.009719495,32,malicious
93304,1258,5/4/2025 11:22,2,685,135,2.753376022,33,malicious
93305,2563,5/3/2025 15:26,1,937,394,7.718660004,74,malicious
93306,1711,5/3/2025 18:01,4,1029,318,4.015329041,36,malicious
93307,642,5/4/2025 11:27,3,756,282,5.182675183,75,malicious
93308,1894,5/4/2025 6:26,3,1075,370,7.063504888,85,malicious
93309,2029,5/3/2025 16:02,3,1117,143,6.225218774,34,malicious
93310,3868,5/4/2025 8:06,2,813,278,4.540250752,90,malicious
93311,2598,5/4/2025 3:19,3,700,310,6.481127334,45,malicious
93312,3575,5/3/2025 15:52,2,681,340,3.43703035,90,malicious
93313,2514,5/3/2025 21:23,3,1085,223,5.199300965,70,malicious
93314,4274,5/4/2025 1:21,2,692,251,4.044154161,63,malicious
93315,556,5/3/2025 18:43,1,694,286,6.952163723,68,malicious
93316,4860,5/3/2025 19:34,3,1111,201,5.646046206,34,malicious
93317,2701,5/3/2025 21:08,1,1052,113,6.053744583,71,malicious
93318,2737,5/4/2025 0:26,2,825,274,7.535296423,82,malicious
93319,277,5/4/2025 2:47,3,887,136,7.229180126,76,malicious
93320,120,5/4/2025 4:06,3,1025,232,3.52060526,23,malicious
93321,1507,5/3/2025 19:29,4,1073,206,4.903783138,80,malicious
93322,3129,5/3/2025 14:49,1,799,329,3.125404799,72,malicious
93323,3040,5/3/2025 16:15,4,984,149,5.532248221,37,malicious
93324,1328,5/4/2025 0:35,4,963,351,6.540365191,89,malicious
93325,3318,5/3/2025 15:56,2,1127,106,6.189267741,68,malicious
93326,343,5/3/2025 16:55,1,659,99,6.722887023,74,malicious
93327,808,5/3/2025 16:58,4,1018,380,4.887240575,36,malicious
93328,2706,5/4/2025 0:46,2,1160,349,4.016826725,23,malicious
93329,1778,5/3/2025 17:57,4,1077,289,7.09834741,57,malicious
93330,4853,5/3/2025 14:57,2,610,217,6.038748365,90,malicious
93331,1159,5/4/2025 1:40,4,916,207,5.831261453,61,malicious
93332,4601,5/3/2025 22:36,3,664,352,5.340158681,90,malicious
93333,253,5/4/2025 11:32,1,1149,235,3.475164324,30,malicious
93334,882,5/4/2025 0:41,4,944,386,7.660444571,45,malicious
93335,3345,5/4/2025 3:36,4,720,382,5.010074071,83,malicious
93336,1204,5/4/2025 9:09,3,1183,379,6.17925181,77,malicious
93337,3056,5/4/2025 10:08,1,641,399,4.416884366,52,malicious
93338,468,5/3/2025 15:07,4,918,246,5.970529631,48,malicious
93339,3261,5/4/2025 8:01,3,759,290,7.431232749,20,malicious
93340,1899,5/4/2025 6:47,4,1191,293,3.608644792,80,malicious
93341,3797,5/3/2025 21:50,3,912,340,2.497748148,66,malicious
93342,2108,5/4/2025 11:16,1,969,111,2.979337109,82,malicious
93343,4189,5/4/2025 9:23,3,1036,391,7.984075696,21,malicious
93344,3556,5/4/2025 11:15,1,643,94,4.898507528,65,malicious
93345,37,5/3/2025 20:34,2,1132,375,7.505330043,47,malicious
93346,3010,5/4/2025 3:20,3,959,348,3.883788458,28,malicious
93347,588,5/3/2025 13:32,2,1183,322,2.311097005,42,malicious
93348,1522,5/4/2025 5:41,3,1052,180,2.961057138,83,malicious
93349,312,5/3/2025 13:00,3,756,284,2.532778983,46,malicious
93350,1532,5/3/2025 18:05,1,809,272,7.932799468,42,malicious
93351,3972,5/4/2025 4:05,4,1053,307,2.945694224,52,malicious
93352,3560,5/3/2025 23:29,2,681,115,4.773089241,78,malicious
93353,3256,5/3/2025 21:13,4,1009,219,2.41052492,20,malicious
93354,110,5/4/2025 7:14,1,946,178,7.091618364,26,malicious
93355,4595,5/3/2025 22:26,2,1102,246,5.774326652,79,malicious
93356,650,5/4/2025 5:08,2,935,180,4.094608455,49,malicious
93357,3264,5/4/2025 8:34,1,934,227,3.81640468,37,malicious
93358,1763,5/4/2025 0:59,2,777,303,7.810211666,27,malicious
93359,1689,5/4/2025 2:58,1,939,98,7.751821602,87,malicious
93360,849,5/4/2025 3:19,2,890,183,3.118018003,82,malicious
93361,3355,5/3/2025 18:24,3,755,256,6.283449531,71,malicious
93362,340,5/3/2025 20:54,2,723,200,7.932202666,33,malicious
93363,3418,5/4/2025 0:02,2,600,190,5.298032455,77,malicious
93364,1895,5/3/2025 19:48,3,1138,191,7.614639738,33,malicious
93365,3031,5/3/2025 15:55,4,924,305,3.217890285,84,malicious
93366,3373,5/4/2025 9:22,1,637,120,6.968028122,52,malicious
93367,456,5/3/2025 20:45,3,1067,93,6.987099654,51,malicious
93368,4637,5/4/2025 5:20,1,864,283,6.868514718,62,malicious
93369,2673,5/3/2025 22:41,2,1155,282,4.096957499,82,malicious
93370,928,5/4/2025 0:40,2,1001,184,5.646601412,39,malicious
93371,583,5/3/2025 14:47,4,876,385,4.783263587,35,malicious
93372,1697,5/3/2025 14:17,2,1024,333,6.598101469,86,malicious
93373,2488,5/4/2025 2:34,3,1181,382,2.687353715,36,malicious
93374,1031,5/3/2025 23:57,1,1118,100,6.543124677,20,malicious
93375,799,5/4/2025 10:19,3,1004,318,7.010769656,87,malicious
93376,4767,5/3/2025 15:04,2,639,301,4.567138211,84,malicious
93377,2814,5/3/2025 15:49,2,985,379,7.901391302,36,malicious
93378,3215,5/4/2025 0:07,4,1197,121,4.712695186,37,malicious
93379,6,5/3/2025 15:41,4,681,169,6.427766399,21,malicious
93380,3996,5/4/2025 2:49,3,924,331,5.341228615,32,malicious
93381,4478,5/4/2025 2:04,3,1182,91,2.834532791,71,malicious
93382,664,5/4/2025 2:24,3,866,277,7.399999117,57,malicious
93383,2830,5/4/2025 10:58,3,971,319,4.27529576,22,malicious
93384,1681,5/4/2025 11:08,4,1039,256,6.142688753,32,malicious
93385,3660,5/4/2025 3:44,2,804,98,4.975001141,84,malicious
93386,1914,5/4/2025 6:27,1,659,304,5.378445529,74,malicious
93387,3840,5/3/2025 15:53,2,739,299,2.214270623,52,malicious
93388,1247,5/4/2025 9:36,2,847,193,5.959657314,89,malicious
93389,1589,5/3/2025 13:46,1,861,274,5.586306265,56,malicious
93390,4960,5/4/2025 11:52,3,677,134,6.270358051,46,malicious
93391,4534,5/4/2025 7:40,3,699,379,5.798324779,32,malicious
93392,4406,5/3/2025 23:31,4,1013,188,6.006051962,79,malicious
93393,3193,5/3/2025 20:11,4,702,100,2.101552519,75,malicious
93394,4019,5/4/2025 6:29,3,978,393,3.414106366,26,malicious
93395,1797,5/4/2025 9:18,4,666,131,3.891011294,31,malicious
93396,1958,5/4/2025 9:44,1,1027,395,6.236943599,84,malicious
93397,2099,5/3/2025 18:55,1,929,98,7.608087088,74,malicious
93398,1736,5/4/2025 7:20,4,1121,327,6.779496844,48,malicious
93399,3855,5/3/2025 13:26,4,817,306,4.514632004,84,malicious
93400,1315,5/4/2025 7:03,4,623,326,4.563933715,83,malicious
93401,2195,5/3/2025 15:20,3,909,388,7.102584715,40,malicious
93402,4713,5/3/2025 16:02,4,985,169,7.105162788,43,malicious
93403,2120,5/3/2025 20:08,2,838,271,5.770555115,30,malicious
93404,924,5/3/2025 18:16,3,845,154,3.508697306,33,malicious
93405,1738,5/4/2025 11:40,4,724,185,6.263182133,22,malicious
93406,4571,5/3/2025 17:44,2,1186,257,5.986485635,22,malicious
93407,2008,5/4/2025 6:37,3,1148,202,6.755240158,42,malicious
93408,3574,5/4/2025 11:45,4,710,396,2.531187046,85,malicious
93409,2966,5/4/2025 3:48,2,931,118,6.103687181,90,malicious
93410,2712,5/3/2025 17:13,1,902,116,4.240020492,88,malicious
93411,2923,5/4/2025 7:42,1,865,152,7.554017436,64,malicious
93412,1585,5/3/2025 15:57,4,804,200,4.607964342,25,malicious
93413,1536,5/3/2025 16:56,4,1010,147,6.749349259,87,malicious
93414,4577,5/3/2025 16:24,1,649,315,5.230859288,61,malicious
93415,3419,5/4/2025 6:17,3,845,399,6.70870445,60,malicious
93416,1081,5/3/2025 20:41,3,640,308,6.301209128,28,malicious
93417,2389,5/4/2025 1:38,1,1066,128,2.378524673,59,malicious
93418,2546,5/4/2025 1:50,4,787,92,7.507947536,50,malicious
93419,3275,5/3/2025 20:32,1,932,234,5.529352014,45,malicious
93420,927,5/4/2025 3:43,1,1037,123,4.084238659,66,malicious
93421,4505,5/4/2025 6:54,1,981,393,6.322643289,61,malicious
93422,3976,5/3/2025 13:43,2,1151,141,4.419652496,76,malicious
93423,1001,5/4/2025 4:45,3,1138,324,4.977971557,79,malicious
93424,3476,5/4/2025 4:18,4,1141,276,7.408476044,30,malicious
93425,2848,5/4/2025 2:53,4,1125,169,7.80194265,51,malicious
93426,4977,5/4/2025 10:39,1,1051,107,3.213446055,29,malicious
93427,427,5/4/2025 5:48,1,705,210,5.003226751,39,malicious
93428,2561,5/3/2025 20:20,1,740,288,6.937101717,28,malicious
93429,684,5/4/2025 5:17,4,668,134,7.129940294,42,malicious
93430,3260,5/4/2025 5:35,4,1168,207,4.322611937,30,malicious
93431,192,5/3/2025 20:18,1,799,100,5.210135733,74,malicious
93432,3897,5/4/2025 12:18,1,678,342,5.846972082,35,malicious
93433,834,5/3/2025 22:22,4,920,201,3.269159284,40,malicious
93434,1773,5/4/2025 7:21,2,1020,122,4.316795763,62,malicious
93435,3468,5/3/2025 22:30,3,935,143,7.390077561,48,malicious
